543, 543 48.86 206.32 12 21;
544, 544 27.78 101.04 12 17;
545, 545 8.42 86.42 12 17;
546, 546 11.7 143.97 12 19;
547, 547 -24.76 170.85 11 20;
548, 548 -35.04 129.53 11 18;
549, 549 -26.05 102.16 11 17;
550, 550 -18.22 78.7 11 17;
551, 551 -53.65 150.3 11 19;
552, 552 -54.91 162.87 10 20;
553, 553 -73.87 165.11 10 20;
554, 554 -115.39 166.12 9 20;
555, 555 -143.47 123.57 9 18;
556, 556 -144.21 219.94 9 22;
557, 557 -152.32 214.32 9 21;
558, 558 -495.27 43.61 3 15;
559, 559 -147.68 236.21 9 22;
560, 560 -472.63 59.06 3 16;
561, 561 -149.89 254.46 9 23;
562, 562 -133.67 232.73 9 22;
563, 563 -135.54 269.18 9 23;
564, 564 -429.24 3.41 4 14;
565, 565 -106.01 271.95 10 24;
566, 566 -402.69 53.97 4 16;
567, 567 -93.24 291.14 10 24;
568, 568 -35.13 -353.24 11 1;
569, 569 -84.38 298.96 10 25;
570, 570 -431.52 69.28 4 16;
571, 571 -66.16 294.51 10 24;
572, 572 -57.66 320.88 10 25;
573, 573 -16.57 16.51 11 14;
574, 574 -33.19 264.92 11 23;
575, 575 -420.52 116.02 4 18;
576, 576 -27.52 257.71 11 23;
577, 577 -19.29 26.33 11 15;
578, 578 -24.36 247.77 11 23;
579, 579 -474.09 187.08 3 20;
580, 580 -26.26 240.37 11 22;
581, 581 35.61 395.84 12 28;
582, 582 488.64 -155.59 20 8;
583, 583 493.05 -173.77 20 7;
584, 584 -170.26 275.82 8 24;
585, 585 -177.21 219.56 8 22;
586, 586 -308.8 35.22 6 15;
587, 587 507.22 -220.32 21 6;
588, 588 -196.02 285.86 8 24;
589, 589 514.28 -242.88 21 5;
590, 590 -204.1 263.69 8 23;
591, 591 -243.96 -21.73 7 13;
592, 592 -222.77 258.05 7 23;
593, 593 518.17 -260.82 21 4;
594, 594 -239.24 238.27 7 22;
595, 595 -231.54 -63.15 7 11;
596, 596 521.43 -279.2 21 4;
597, 597 -247.84 225.44 7 22;
598, 598 -221.29 -79.43 8 11;
599, 599 -244.48 212.5 7 21;
600, 600 -265.64 200.8 7 21;
601, 601 -223.88 -161.09 7 8;
602, 602 -278.4 224.35 6 22;
603, 603 -162.04 -218.42 9 6;
604, 604 -279.52 202.28 6 21;
605, 605 390.15 110.67 18 18;
606, 606 -256.25 166.77 7 20;
607, 607 -259.36 127.98 7 18;
608, 608 -167.12 -123.41 8 9;
609, 609 -272.76 112.35 7 18;
610, 610 -278.08 91.7 6 17;
611, 611 -157.06 303.99 9 25;
612, 612 -283.21 71.37 6 16;
613, 613 -248.19 75.93 7 16;
614, 614 -174.78 250.49 8 23;
615, 615 -154.37 81.82 9 17;
616, 616 -150.78 99.73 9 17;
617, 617 -171.89 104.91 8 18;
618, 618 -178.47 129.12 8 18;
619, 619 -183.68 104.79 8 18;
620, 620 -203.75 193.31 8 21;
621, 621 -187.06 280.8 8 24;
622, 622 -209.01 184.75 8 20;
623, 623 -211.78 168.71 8 20;
624, 624 -215.65 149.91 8 19;
625, 625 -221.65 125.6 7 18;
626, 626 -302.7 78.84 6 17;
627, 627 -217.67 108.43 8 18;
628, 628 -405.39 190.78 4 21;
629, 629 -225.03 109.68 7 18;
630, 630 -283.01 138.08 6 19;
631, 631 -247.64 7.42 7 14;
632, 632 -274.09 144.46 7 19;
633, 633 -263.02 -15.04 7 13;
634, 634 -245.18 -72.44 7 11;
635, 635 -588.51 59.8 1 16;
636, 636 -246.11 -98.39 7 10;
637, 637 -597.56 60.53 1 16;
638, 638 -247.32 -172.08 7 8;
639, 639 -606.44 60.59 1 16;
640, 640 -263.74 -114.38 7 10;
641, 641 -602.83 37.43 1 15;
642, 642 -267.8 -91.66 7 10;
643, 643 -276.87 -115.24 7 10;
644, 644 -577.91 24.19 1 15;
645, 645 -271.95 -129.54 7 9;
646, 646 -613.95 72.94 0 16;
647, 647 -264.66 -158.43 7 8;
648, 648 -272.83 -176.15 7 7;
649, 649 -666.24 132.42 0 19;
650, 650 -289.21 -190.83 6 7;
651, 651 -660.38 102.9 0 17;
652, 652 -290.31 -221.33 6 6;
653, 653 -306.81 -210.03 6 6;
654, 654 -661.33 117.68 0 18;
655, 655 -299.58 -190.52 6 7;
656, 656 -431.46 21.21 4 15;
657, 657 -657.26 90.85 0 17;
658, 658 -288.01 -164.54 6 8;
659, 659 -294.07 -136.01 6 9;
660, 660 -650.37 78.18 0 17;
661, 661 -298.82 -126.48 6 9;
662, 662 -640.36 67.77 0 16;
663, 663 -292.68 -113.5 6 10;
664, 664 -299.67 -101.71 6 10;
665, 665 -310.15 -115.95 6 10;
666, 666 -326.35 -121.08 6 9;
667, 667 -556.85 86.4 2 17;
668, 668 -308.64 -143.28 6 9;
669, 669 -315.87 -177.12 6 7;
670, 670 -328.52 62.45 6 16;
671, 671 -315.02 -201.89 6 6;
672, 672 -314.37 -228.1 6 6;
673, 673 -328.67 -244.37 6 5;
674, 674 367.58 -215.27 18 6;
675, 675 -328.37 -214.62 6 6;
676, 676 -327.79 -197.54 6 7;
677, 677 -326.56 -165.15 6 8;
678, 678 -340.2 -113.72 5 10;
679, 679 -211.83 138.07 8 19;
680, 680 270.31 -212.55 16 6;
681, 681 -351.26 -117.17 5 10;
682, 682 -207.53 128.11 8 18;
683, 683 -372.95 -123.76 5 9;
684, 684 -187.14 135.83 8 19;
685, 685 292.18 -266.25 17 4;
686, 686 -376.69 -140.34 5 9;
687, 687 -139.34 141.92 9 19;
688, 688 -365.05 -157.65 5 8;
689, 689 305.28 -285.47 17 3;
690, 690 -130.07 152.74 9 19;
691, 691 -348.99 -169.05 5 8;
692, 692 -188.18 174.15 8 20;
693, 693 307.02 -295.83 17 3;
694, 694 -357.01 -202.43 5 6;
695, 695 -172.35 178.4 8 20;
696, 696 -380.07 -203.1 5 6;
697, 697 -166.14 190.38 8 21;
698, 698 -344.68 -225.3 5 6;
699, 699 -179.44 194.41 8 21;
700, 700 -344.23 -243.85 5 5;
701, 701 -340.71 -253.02 5 5;
702, 702 363.2 -284.45 18 3;
703, 703 -354.3 -255.1 5 5;
704, 704 -361.8 -232.53 5 5;
705, 705 -382.34 -225.48 5 6;
706, 706 -406.97 -210.7 4 6;
707, 707 -153.24 188.92 9 21;
708, 708 -424.63 -186.06 4 7;
709, 709 354.52 -292.17 18 3;
710, 710 -436.81 -164.51 4 8;
711, 711 -128.69 188.57 9 21;
712, 712 360.52 -296.39 18 3;
713, 713 -431.91 -142.74 4 9;
714, 714 -132.63 203.85 9 21;
715, 715 -444.7 -144.5 4 9;
716, 716 354.52 -269.08 18 4;
717, 717 -448.74 -139.09 3 9;
718, 718 -458.66 -147.34 3 8;
719, 719 -390.28 -156.18 4 8;
720, 720 -397.1 -130.52 4 9;
721, 721 -405.56 -149.9 4 8;
722, 722 -443.84 -112.54 4 10;
723, 723 -453.11 -86.39 3 11;
724, 724 247.98 -192.71 16 7;
725, 725 -460.86 -86.91 3 11;
726, 726 -464.75 -101.71 3 10;
727, 727 326.75 -83.73 17 11;
728, 728 -461.12 -68.04 3 11;
729, 729 -470.35 -58.09 3 12;
730, 730 -464.69 -42.44 3 12;
731, 731 67.8 43.45 13 15;
732, 732 -461.71 -24.4 3 13;
733, 733 -483.27 -15.33 3 13;
734, 734 49.53 96.75 12 17;
